18,21,19,23,7,25,26,3,22,19,11,14,5,0,7,15,3,23,2,6,20,16,23,22,18,4,4,12,21,20,21,14,12,7,19,2,17,20,21,21,9,8,3,12,11,6,20,4,25,7,8,3,8,19,8,10,3,5,24,8,26,14,17,11,10,12,12,8,24,12,18,6,19,20,7,9,21,6,2,11,7
16,26,17,24,4,24,25,6,22,24,12,15,4,8,0,19,8,25,9,5,24,19,21,24,16,5,7,14,19,18,21,14,10,4,17,7,16,24,25,26,11,9,9,14,9,7,24,6,26,2,5,11,10,24,4,6,11,5,23,5,26,18,16,10,11,12,17,12,25,12,22,3,24,24,5,13,26,5,7,9,11
10,12,9,14,21,13,15,17,11,11,11,10,18,15,21,0,15,14,14,20,11,9,13,13,9,18,17,10,8,12,7,10,13,20,10,17,7,12,12,12,14,16,15,13,15,16,11,18,16,20,21,17,14,11,19,19,16,19,13,20,15,8,6,12,16,12,7,12,15,10,9,20,10,12,16,17,12,20,16,15,12
16,22,17,24,8,24,25,3,22,20,11,14,5,4,7,16,0,24,3,7,20,17,22,23,16,5,2,12,20,18,21,13,10,8,17,4,16,20,22,22,8,6,3,12,9,4,20,5,26,7,8,6,7,20,6,8,5,6,23,9,26,15,17,10,9,11,13,7,25,11,18,6,20,21,5,8,22,6,2,10,7
16,7,17,4,27,11,12,23,8,10,19,18,24,21,27,12,21,0,20,26,5,18,8,2,17,24,23,17,14,19,13,18,21,25,18,23,15,18,11,12,20,22,21,19,21,22,10,24,12,25,27,23,20,7,24,23,22,25,10,26,12,15,14,19,22,19,14,19,11,18,11,26,5,18,23,23,12,26,22,21,18
18,21,19,23,8,24,25,4,22,19,11,14,6,1,8,15,3,23,0,7,19,16,22,22,18,5,5,12,20,19,20,14,12,8,19,3,16,19,21,21,9,8,3,12,11,6,19,5,25,8,9,3,7,19,9,10,3,6,23,9,26,14,17,11,10,12,12,7,24,12,17,7,19,20,7,8,21,7,3,11,6
17,26,18,25,3,25,26,4,23,24,13,16,3,6,2,19,6,26,7,0,24,20,22,25,17,3,6,15,20,18,22,15,11,4,18,5,17,24,26,26,12,9,6,15,9,7,24,3,26,3,4,8,10,24,5,6,8,3,24,4,26,18,17,11,11,13,17,11,26,13,22,1,24,24,6,12,26,2,5,10,11
15,9,16,7,26,11,12,22,7,10,17,16,23,20,25,10,20,6,19,25,0,16,9,5,15,23,21,16,13,18,11,16,19,25,16,22,14,17,12,11,19,21,20,18,22,21,10,23,11,25,27,21,19,6,23,23,21,24,10,26,12,14,12,18,21,18,12,17,10,16,9,24,4,17,21,22,12,24,21,22,17
10,16,7,19,18,17,18,17,14,15,7,6,18,15,18,8,15,18,14,19,15,0,16,17,8,18,16,6,9,9,11,5,9,16,7,17,5,14,16,17,10,14,15,10,12,15,15,18,19,16,18,16,10,15,15,16,16,19,16,17,19,4,5,8,12,8,5,11,18,6,13,17,15,14,14,17,17,19,16,12,12
11,14,12,11,25,8,9,25,5,14,18,16,25,24,25,11,24,12,23,26,8,16,0,10,11,25,24,16,9,15,9,15,17,23,13,25,13,20,16,16,20,22,24,20,19,23,14,26,10,23,24,26,20,10,22,21,25,26,7,23,10,14,12,16,22,17,14,21,9,16,14,24,9,21,22,26,16,26,24,19,21
15,7,17,3,26,10,11,23,8,11,19,17,24,21,26,11,21,3,20,26,4,17,7,0,16,24,23,17,14,18,12,17,20,24,17,23,15,18,11,13,20,22,21,19,20,22,11,24,11,24,26,23,20,7,23,22,22,25,9,25,11,15,14,19,22,19,13,18,10,18,10,25,4,18,22,23,13,26,22,20,18
2,18,6,16,18,15,16,18,12,17,13,13,18,17,18,10,17,17,17,19,15,14,12,15,0,18,17,12,6,9,10,10,12,16,7,19,8,19,18,19,15,17,17,15,13,16,17,19,17,16,18,19,15,16,15,14,18,19,14,17,17,12,7,11,16,12,12,16,16,11,15,17,15,19,15,21,19,19,17,12,19
18,24,20,26,5,26,28,4,24,22,13,16,4,4,5,18,4,26,5,4,23,19,24,25,18,0,5,14,22,20,24,16,13,5,19,3,18,23,24,24,10,9,5,14,11,7,22,1,28,5,6,7,9,22,6,8,7,3,26,6,28,17,19,12,11,14,15,10,27,13,21,4,22,23,8,11,24,4,3,11,9
17,21,18,23,7,24,26,3,22,19,10,13,4,3,6,15,1,23,2,6,20,16,22,22,17,4,0,11,20,19,21,13,11,7,18,3,16,20,21,21,7,6,2,11,10,5,19,4,25,7,8,4,6,19,7,9,4,5,24,8,26,14,17,10,8,11,12,7,24,10,18,6,19,20,6,8,21,5,2,10,6
12,17,10,19,16,18,20,14,16,16,4,3,15,12,15,10,12,19,11,16,16,8,18,18,11,14,13,0,12,12,13,5,7,14,10,13,8,16,17,18,7,10,12,6,9,12,16,14,21,14,16,14,7,16,13,14,13,15,18,15,20,6,8,6,9,5,7,7,20,3,14,15,15,16,11,13,17,16,12,9,11
5,15,5,14,19,10,12,19,8,12,11,11,19,19,19,7,18,14,18,21,10,12,10,13,4,20,19,11,0,8,5,9,11,17,6,20,6,17,15,14,14,16,19,14,13,16,12,20,13,18,19,20,13,12,16,17,20,20,10,18,12,10,5,9,15,11,10,15,12,9,11,19,12,17,15,20,15,20,19,13,17
9,20,6,19,17,17,18,17,14,18,10,10,18,17,17,12,17,20,16,18,17,12,16,18,7,18,17,9,9,0,12,7,9,15,6,18,7,20,20,20,12,14,17,12,11,15,18,18,20,16,17,18,12,18,15,14,18,18,16,16,19,10,8,8,14,9,11,13,19,8,17,17,18,20,14,19,20,18,17,11,17
9,14,9,13,23,10,11,22,7,12,14,13,23,20,23,7,20,12,19,24,8,12,10,11,8,23,22,12,6,12,0,12,14,21,10,22,9,17,15,14,17,19,20,16,17,20,12,23,13,21,23,22,16,10,20,19,21,24,9,22,12,10,7,13,18,14,10,18,12,13,11,22,10,17,19,22,14,24,21,17,17
9,17,7,19,16,17,18,16,14,15,6,5,16,14,16,9,14,19,13,18,16,9,17,18,8,17,15,5,9,8,11,0,7,14,7,16,5,17,17,17,9,11,14,9,10,13,16,17,20,15,16,16,9,16,13,14,15,17,16,15,19,7,6,6,10,5,7,10,19,4,14,15,16,17,12,15,17,17,14,10,13
12,21,10,21,10,20,21,10,18,20,5,8,10,10,10,13,10,22,9,12,20,12,17,20,11,11,9,7,12,12,14,7,0,8,10,11,9,20,21,22,6,7,9,8,4,7,20,11,22,8,10,11,5,20,7,8,11,11,19,9,22,11,9,3,7,6,11,7,21,5,18,9,20,21,6,12,22,11,9,4,10
16,26,18,25,5,24,26,7,22,24,13,16,6,8,6,20,9,26,9,7,24,20,22,24,16,6,9,14,20,18,22,15,11,0,17,8,16,24,26,26,13,11,9,15,8,9,24,6,26,4,4,11,12,24,4,4,11,6,24,3,26,18,17,11,13,13,17,12,25,13,22,5,24,25,7,13,26,6,8,9,11
5,17,3,17,17,14,15,17,11,15,9,9,17,16,17,9,16,17,16,18,14,10,14,16,4,17,16,8,6,5,9,6,8,15,0,18,4,17,17,17,11,13,16,11,11,14,15,18,16,15,16,18,10,15,14,13,17,18,13,15,16,8,5,7,12,8,9,12,15,7,14,16,15,17,13,17,17,18,16,11,15
18,22,19,24,7,26,27,3,24,21,12,15,4,2,6,16,3,24,3,6,21,18,23,23,18,4,4,13,21,20,22,14,12,7,19,0,18,21,22,23,9,8,3,13,11,6,21,4,27,7,8,5,8,21,8,10,5,5,25,8,27,15,18,12,10,12,14,8,25,12,19,6,21,21,7,10,23,5,2,11,8
7,14,5,17,17,15,16,17,12,13,8,7,16,16,17,6,15,17,15,18,13,8,14,15,5,17,16,6,7,7,9,5,8,15,5,17,0,14,14,15,10,13,15,10,10,14,13,18,17,15,17,17,10,13,14,15,17,18,14,16,17,6,2,7,12,7,6,11,16,6,11,16,13,14,13,17,14,18,16,10,13
19,18,17,20,26,21,23,23,19,16,18,17,23,20,26,12,20,20,20,25,17,16,19,19,18,23,22,16,18,20,17,17,21,25,18,22,15,0,18,18,19,21,20,19,23,21,16,23,22,25,27,22,19,16,24,25,21,24,21,26,23,14,14,19,21,18,12,18,21,17,15,25,16,11,22,22,18,25,21,23,17
18,7,18,10,28,17,16,24,15,5,20,18,25,22,27,12,22,11,21,27,12,18,14,11,18,25,23,18,15,20,14,18,21,27,18,24,15,19,0,6,21,23,22,20,23,23,5,25,17,27,29,23,21,11,25,26,23,26,16,28,16,16,14,20,23,20,14,19,16,19,8,27,12,19,23,24,6,26,23,23,19
18,9,18,12,28,16,18,25,14,3,20,19,25,23,28,13,23,13,22,27,12,19,14,13,17,26,24,19,14,21,13,19,22,28,19,24,16,20,6,0,21,24,22,21,24,23,4,26,17,27,29,24,22,11,26,27,24,27,16,28,18,17,15,20,24,21,15,20,16,19,5,27,11,20,24,25,3,27,23,24,19
15,21,13,23,12,23,24,9,20,19,5,8,10,8,11,14,7,23,7,12,20,13,21,22,14,10,8,6,15,14,17,8,6,11,13,9,11,20,21,21,0,5,8,7,7,7,20,10,25,11,13,9,2,19,9,10,9,11,22,12,25,11,12,5,4,6,12,4,24,5,18,11,19,20,7,9,21,12,8,7,8
16,21,15,23,10,25,26,8,22,19,8,11,8,6,9,15,6,23,5,10,20,15,22,22,16,8,7,9,17,16,19,10,8,9,15,8,13,20,21,21,5,0,6,9,9,5,20,9,25,9,11,8,4,20,7,8,7,10,24,10,26,13,14,7,5,8,12,6,24,8,18,9,19,20,5,8,21,10,6,9,6
17,20,18,22,7,24,25,4,22,19,11,13,5,2,7,14,2,22,1,7,19,16,22,21,17,5,3,11,20,19,20,13,11,8,18,4,16,19,20,21,8,6,0,12,10,6,19,5,25,7,8,4,7,19,8,9,3,6,23,9,26,13,16,10,8,11,12,7,23,11,17,6,19,19,6,8,21,6,3,11,6
15,18,13,20,15,22,23,12,19,17,5,7,13,11,15,12,10,20,10,15,17,11,20,19,14,13,11,6,15,15,16,8,8,14,13,12,11,17,18,18,5,8,10,0,10,10,17,13,22,14,16,12,5,17,12,13,11,14,21,15,23,9,12,8,7,7,8,6,21,6,15,14,16,17,10,11,18,14,11,10,9
10,23,11,19,10,18,19,10,16,23,9,12,11,10,10,17,10,20,9,12,18,16,16,18,10,11,10,11,14,12,16,11,7,8,11,11,12,24,24,25,10,9,10,11,0,8,23,11,20,9,10,11,8,20,7,6,11,11,17,9,20,15,13,7,10,9,15,11,19,9,22,10,18,24,7,13,25,11,10,4,11
15,23,16,24,9,23,25,7,21,21,10,13,7,7,8,17,5,25,6,9,21,17,21,23,15,8,6,11,18,17,21,12,9,8,16,7,15,21,23,23,7,5,6,11,8,0,21,8,25,8,10,8,6,21,6,7,8,9,23,9,25,15,16,9,7,10,14,8,24,10,19,8,21,21,3,10,23,9,6,9,8
15,7,16,11,27,14,16,23,12,2,19,17,24,21,26,11,21,11,20,26,10,17,12,11,15,24,22,17,12,19,11,17,20,26,17,23,14,18,6,4,20,22,21,19,22,22,0,24,15,26,28,22,20,9,24,25,22,25,14,27,16,15,13,19,22,19,13,18,14,18,4,26,9,18,22,23,4,25,22,22,18
18,24,19,26,5,26,27,4,24,22,14,16,5,5,5,18,5,26,5,4,23,19,23,25,18,2,5,14,22,20,24,16,12,6,19,4,18,23,24,24,11,9,5,15,11,8,23,0,28,5,5,7,10,23,7,8,7,4,25,7,28,17,19,12,11,14,15,10,27,14,21,4,22,23,8,11,24,4,4,11,10
13,14,14,10,24,4,4,24,8,15,20,19,24,24,24,14,24,11,23,25,10,19,5,9,14,24,23,19,12,16,11,18,20,22,15,25,16,22,15,16,23,25,23,23,19,23,15,25,0,23,24,25,22,11,21,20,25,25,5,23,2,17,15,19,24,20,17,22,2,19,14,23,9,22,22,27,17,25,23,19,22
17,25,18,25,4,25,26,4,23,24,12,16,3,6,2,19,7,26,7,4,24,20,22,25,17,4,6,14,20,18,22,15,10,4,18,6,16,24,25,26,11,9,7,15,9,6,24,4,26,0,5,9,10,24,4,6,9,3,24,5,26,18,17,10,11,13,16,12,26,13,22,1,23,24,6,13,25,3,5,10,11
17,26,18,25,5,25,26,7,23,24,13,16,6,8,5,20,8,26,9,6,25,20,22,24,17,5,8,15,20,18,22,15,11,4,18,7,17,25,26,26,13,11,8,15,9,9,25,6,26,4,0,10,12,25,5,7,10,6,24,5,26,19,17,11,13,13,17,13,26,13,23,4,24,25,7,14,26,6,7,10,12
19,22,20,24,10,25,27,6,23,20,12,15,7,3,9,16,4,24,4,9,21,17,23,23,19,7,6,13,22,21,21,15,13,10,20,5,18,21,22,22,10,9,4,13,12,8,20,7,26,10,11,0,9,20,10,11,2,8,25,11,27,15,18,12,11,13,13,8,25,13,19,9,20,21,8,9,22,9,5,12,8
15,20,13,22,13,22,23,9,19,18,5,7,10,8,12,13,7,22,7,12,19,12,22,21,14,10,8,5,15,14,17,8,6,12,13,9,11,19,20,20,2,6,7,6,8,7,19,10,24,11,14,9,0,18,10,11,9,11,21,13,24,10,12,5,4,6,10,3,23,6,17,11,18,19,7,8,20,11,8,8,6
15,8,15,9,25,11,12,22,7,8,17,16,22,20,25,10,20,8,19,24,4,16,9,6,14,23,21,16,12,18,10,16,19,25,16,21,13,17,11,10,19,21,19,18,22,20,8,23,12,25,26,21,19,0,23,23,21,24,10,25,13,14,12,18,21,18,12,17,10,16,8,24,6,17,21,22,10,24,21,21,16
15,24,16,23,5,23,24,7,21,22,10,13,6,7,5,18,7,24,7,7,23,18,20,23,15,6,6,12,18,17,20,13,8,5,15,7,14,23,24,24,10,7,7,13,7,5,22,7,25,3,6,10,8,22,0,3,9,6,22,5,25,16,15,8,9,10,15,10,24,10,21,4,22,23,4,11,24,6,6,8,10
14,24,16,23,7,22,24,8,20,23,11,14,7,8,7,18,8,24,7,9,23,18,20,22,14,8,7,13,18,16,21,13,9,5,15,9,15,23,24,25,11,8,8,13,6,7,23,8,24,5,7,10,10,23,3,0,9,8,22,5,24,17,16,9,10,11,15,11,23,11,21,6,22,23,5,12,24,8,7,7,10
17,20,19,23,8,24,25,5,22,19,11,13,6,3,8,14,3,22,2,8,19,16,22,21,17,6,4,11,20,19,20,14,11,9,18,5,16,19,20,21,8,7,2,12,10,6,19,6,25,8,9,2,7,19,9,10,0,7,23,10,26,13,16,11,9,12,12,7,23,11,17,7,19,19,6,8,21,7,4,11,6
19,25,20,27,6,27,28,4,25,23,14,17,2,6,5,19,6,27,7,4,24,20,24,26,19,4,5,15,22,21,24,16,12,7,19,6,18,24,25,25,12,10,7,16,12,8,23,5,29,5,7,9,11,23,6,8,9,0,26,7,28,18,19,12,12,14,16,11,28,14,22,4,23,24,7,12,25,3,5,12,10
12,14,13,9,23,1,4,23,7,14,19,18,23,23,23,13,23,10,22,24,9,18,4,8,13,23,22,18,11,15,10,17,19,21,14,24,15,21,14,16,22,24,22,22,18,22,14,24,4,22,23,24,21,11,20,19,24,24,0,22,4,16,14,18,23,19,16,21,5,18,13,22,9,21,21,26,16,24,22,18,21
17,27,18,26,5,25,26,7,23,25,14,17,6,8,5,20,8,27,9,6,25,21,22,25,17,5,9,15,21,19,23,16,12,4,18,7,17,25,27,27,13,11,8,16,10,9,25,6,27,4,2,11,12,25,5,6,10,6,24,0,27,19,18,11,13,14,18,13,26,14,23,5,25,25,7,14,27,6,7,10,12
12,13,13,9,23,4,3,23,7,13,19,18,23,22,23,13,22,10,22,24,9,17,4,8,12,23,22,18,11,15,10,17,18,21,14,24,15,21,14,15,22,24,22,22,18,21,14,24,2,21,23,24,21,10,20,19,23,24,4,22,0,16,14,18,23,19,16,21,4,18,13,22,8,21,20,26,16,24,22,17,21
12,14,10,16,18,17,18,14,14,12,7,6,15,12,18,7,12,16,11,17,13,6,16,15,11,15,14,6,11,11,11,8,10,17,9,14,7,13,14,14,10,13,12,9,13,13,13,15,18,17,19,14,10,12,16,17,13,16,16,18,19,0,7,9,12,8,3,9,17,6,11,17,12,13,13,14,14,17,13,13,9
7,13,5,16,18,14,15,18,11,12,8,8,18,16,18,5,16,16,16,19,12,8,13,14,6,18,17,7,6,8,7,6,9,16,6,18,3,13,13,14,11,14,16,11,12,15,12,19,16,16,18,18,11,12,15,16,17,19,13,17,16,7,0,8,13,8,6,12,15,7,10,17,12,14,14,17,13,19,17,12,13
12,21,10,21,11,20,21,11,17,19,4,7,11,10,11,12,9,22,9,13,19,11,18,21,10,12,10,6,12,11,14,6,3,9,9,11,8,19,21,21,5,7,10,6,5,8,19,12,22,10,11,11,4,19,8,9,11,12,19,10,22,10,9,0,6,4,10,6,21,4,17,10,19,20,7,11,21,12,10,5,10
16,22,14,24,12,24,25,9,21,20,6,9,10,8,11,15,7,24,7,12,20,13,22,23,15,10,8,7,16,15,18,9,7,11,14,9,12,20,22,22,3,4,8,7,9,6,20,10,26,10,13,9,2,20,9,10,9,11,23,12,26,12,13,6,0,7,12,5,25,6,18,10,20,21,6,9,22,12,8,8,7
11,18,9,20,14,19,20,13,16,16,3,4,13,11,13,10,11,20,10,15,16,8,18,19,10,13,12,3,11,10,13,4,5,12,9,13,7,16,18,18,6,9,11,5,7,10,16,14,21,12,14,13,6,16,11,12,12,15,18,13,21,7,8,4,8,0,7,7,20,2,14,13,16,16,9,12,18,15,11,7,10
12,13,9,15,18,16,17,14,14,11,9,8,15,12,18,6,12,14,11,17,11,7,14,13,10,15,14,7,11,11,11,8,12,17,10,14,7,11,13,13,11,13,12,10,14,13,11,15,17,17,19,14,11,11,16,17,13,16,15,18,18,4,7,10,13,9,0,10,15,8,9,17,11,11,14,14,13,17,13,14,9
16,19,13,21,12,22,23,9,20,17,5,8,10,7,12,12,7,21,6,11,17,12,20,19,14,9,8,6,15,15,17,8,8,12,13,9,12,17,19,19,4,6,7,6,10,8,17,10,23,12,13,9,4,17,11,11,8,11,21,13,24,10,12,7,6,6,10,0,21,6,15,11,17,17,8,8,19,11,7,9,5
14,13,15,11,24,4,5,24,8,13,21,20,25,24,24,14,24,11,23,26,8,19,6,10,14,25,24,19,13,17,12,19,20,22,16,25,16,21,15,15,23,25,23,22,19,23,13,25,2,23,24,25,23,10,22,20,25,25,6,23,3,18,15,19,25,20,16,21,0,19,13,24,8,21,22,26,16,25,24,19,21
10,18,8,20,14,18,19,13,15,16,4,4,14,12,14,10,11,20,11,15,17,9,18,19,9,14,12,3,10,9,12,3,5,12,8,13,6,17,18,18,6,9,12,6,8,11,16,14,21,13,14,13,6,16,11,12,13,15,17,13,20,7,7,4,8,3,8,7,20,0,15,13,16,17,10,13,18,15,12,8,11
15,8,15,11,25,14,15,21,11,4,17,16,22,19,25,10,19,11,18,24,9,16,12,11,15,22,21,15,12,18,11,15,18,24,15,21,13,16,8,6,18,20,19,17,21,20,4,22,14,24,26,21,18,8,23,24,20,23,13,25,15,13,11,17,20,17,12,17,13,16,0,24,8,16,20,21,6,24,20,21,16
17,25,18,25,3,25,26,4,23,24,13,16,3,6,2,19,6,26,6,3,24,20,22,24,17,3,6,15,20,18,22,15,11,4,18,5,17,24,25,26,12,9,6,15,9,7,24,3,26,3,4,8,10,24,5,6,8,3,24,4,26,18,17,11,11,13,17,11,26,13,22,0,24,24,6,12,26,3,5,10,11
