16,7,4,24,24,20,4,25,8,10,20,17,6,16,0,23,10,24,5,17,5,25,26,20,24,23,26,16,2,8,5,16,10,6,23,24,21,3,8,6,6,25,24,9,8,27,8,5,21,4,7,25,11,6,5,6,13,13,25,6,24,6,17,14,10,8,18,10,24,17,10,14,17,24,18,10,7,17,16
15,20,23,5,12,10,26,6,21,20,12,13,23,16,25,0,21,16,24,15,25,10,9,11,7,6,10,15,24,23,25,10,19,24,7,5,9,25,22,23,24,10,5,20,21,20,21,25,10,23,21,2,17,22,25,23,17,21,12,22,4,25,13,17,21,21,12,18,3,15,20,16,13,5,17,16,22,16,13
10,12,8,20,18,16,12,20,12,13,14,13,12,11,11,20,0,23,11,12,11,19,24,15,22,21,20,11,10,13,10,15,6,13,21,20,19,11,12,13,13,23,20,10,13,26,13,12,16,9,11,21,12,12,12,12,8,15,20,13,20,12,12,8,10,13,13,5,21,12,12,8,12,18,12,12,11,10,11
19,21,24,16,22,14,26,19,21,21,17,13,23,16,26,15,22,0,24,15,25,20,18,12,16,14,20,15,25,23,25,9,20,24,15,16,13,26,22,24,25,17,16,21,21,14,22,25,16,23,21,16,18,23,25,24,18,22,22,22,15,25,13,18,21,21,16,19,16,17,20,17,13,15,18,17,23,17,14
17,5,6,24,24,21,4,26,5,8,20,17,3,16,5,23,11,24,0,17,3,26,26,20,24,23,26,16,4,7,4,16,11,3,23,24,21,4,5,3,3,25,24,7,5,27,6,2,22,5,4,25,10,3,2,3,14,12,26,4,24,5,18,15,9,5,19,11,24,17,8,14,18,24,19,10,4,18,17
10,14,14,15,18,9,16,18,15,15,10,6,17,5,15,14,10,15,16,0,16,19,17,7,15,14,19,4,14,17,15,7,7,17,14,15,12,15,16,17,18,16,15,13,15,18,16,16,11,13,15,15,11,16,16,15,6,15,20,15,15,16,4,6,12,15,8,6,15,5,15,4,4,14,9,11,14,7,6
17,5,6,25,24,21,4,26,6,9,20,18,4,16,5,24,11,25,2,17,0,26,26,20,24,23,26,16,4,7,4,17,10,4,24,25,22,4,6,4,4,26,25,8,6,28,6,2,22,4,5,25,10,4,2,4,14,13,26,4,24,5,18,15,9,6,19,10,25,17,9,14,18,24,19,11,5,18,16
14,24,20,10,3,13,24,11,24,25,12,17,25,20,23,10,18,21,24,18,24,0,15,15,13,12,2,18,22,26,23,14,21,25,13,10,13,23,25,25,26,16,9,23,25,24,26,24,12,22,23,11,22,25,24,25,16,26,3,25,10,24,16,17,25,25,13,19,11,19,24,19,16,8,16,21,24,16,16
18,24,27,11,18,12,29,13,24,24,14,16,26,19,29,10,24,20,27,18,28,16,0,14,3,6,16,18,28,26,28,13,22,27,4,11,7,28,25,26,27,5,12,23,24,23,24,28,12,26,24,10,20,25,28,26,20,25,18,25,11,28,16,20,24,24,15,20,10,18,23,19,16,11,19,20,26,19,16
9,16,18,11,14,4,20,15,17,16,7,9,18,9,20,11,14,11,20,8,20,14,13,0,11,10,14,7,18,18,19,5,12,19,10,11,8,19,18,19,20,12,11,16,16,15,17,20,6,18,16,12,13,18,20,19,10,17,15,17,11,20,5,10,16,17,6,10,11,8,16,9,5,11,9,12,18,9,6
16,22,26,9,16,10,28,12,23,22,13,15,25,18,28,9,23,18,26,17,27,14,5,13,0,4,14,17,26,25,27,11,21,26,2,9,5,27,24,25,26,5,10,22,23,22,23,27,10,25,23,8,19,24,27,25,18,23,17,24,10,27,15,19,23,23,13,19,9,17,22,18,15,10,18,18,24,17,15
13,20,24,5,13,8,26,8,21,20,10,13,23,16,25,6,21,16,24,15,25,11,6,11,4,0,11,14,24,23,25,9,19,23,4,5,6,25,22,23,24,7,6,20,21,20,21,25,8,23,21,5,17,22,25,23,16,21,13,21,6,24,13,16,20,21,10,17,5,15,20,16,13,6,15,16,22,15,13
15,25,22,12,5,14,26,13,25,26,13,19,26,21,24,11,20,22,25,20,25,3,17,16,15,13,0,20,24,27,24,15,22,27,14,12,15,25,26,26,27,17,11,24,27,26,27,26,13,23,25,13,23,26,26,26,17,27,5,27,12,26,17,18,26,26,14,21,12,20,26,20,17,10,17,22,25,17,18
11,15,16,14,19,9,18,18,15,15,11,5,17,5,17,14,11,15,17,5,17,19,16,7,14,13,19,0,16,17,16,7,9,18,13,14,12,17,17,18,19,15,15,14,15,18,16,18,11,15,15,15,12,17,18,16,8,15,21,16,14,18,5,7,13,16,10,8,14,7,15,6,5,14,10,11,15,9,6
16,8,4,24,24,21,4,26,8,11,20,17,6,16,2,23,10,25,5,17,5,25,26,20,24,23,26,16,0,9,6,17,11,6,23,24,21,3,8,6,7,25,24,9,8,27,9,6,22,4,8,25,11,6,6,6,14,13,26,7,24,6,18,15,11,8,19,11,24,17,10,14,18,24,19,11,7,17,16
20,7,12,22,28,21,8,26,8,7,24,16,8,17,11,22,15,23,9,19,10,27,24,19,22,21,27,18,10,0,7,15,14,9,22,22,20,11,11,9,9,24,23,10,7,26,8,10,22,10,10,23,10,10,10,10,18,12,29,7,22,6,17,19,11,8,23,14,23,20,7,17,18,22,23,9,11,22,20
17,7,8,24,24,21,3,26,8,10,20,18,6,16,7,24,11,25,5,17,5,26,26,20,24,23,26,17,6,5,0,17,11,6,24,25,22,6,9,7,7,26,25,9,8,28,8,6,22,6,8,25,12,6,6,7,14,14,26,6,24,2,18,15,11,8,19,11,25,17,10,14,18,24,19,11,7,18,17
12,14,17,9,16,8,19,13,14,14,10,6,16,9,19,9,15,9,17,9,18,14,11,5,9,8,14,8,18,16,18,0,13,17,9,9,7,19,15,17,18,10,10,14,14,13,15,18,9,16,14,10,11,15,18,17,12,15,16,15,9,18,6,12,14,14,10,12,10,10,13,10,6,9,12,10,16,11,8
14,10,9,19,22,14,12,23,10,10,13,10,12,7,11,19,6,20,11,9,11,23,21,12,19,18,23,8,10,13,10,12,0,13,19,19,17,11,11,12,13,20,20,8,11,23,11,11,15,8,10,20,8,11,11,10,10,10,24,11,19,12,10,9,6,11,12,3,20,9,10,6,10,19,13,8,9,11,10
19,5,8,23,27,22,7,27,5,9,22,16,3,17,8,23,13,24,4,19,6,28,25,20,23,22,28,17,7,10,7,16,12,0,23,23,21,7,5,2,4,24,24,8,6,27,7,5,23,6,4,24,10,2,5,4,16,12,28,5,23,7,17,17,10,6,21,12,24,19,8,15,19,23,21,10,5,19,18
15,22,25,9,15,10,27,12,22,22,12,14,24,17,27,9,22,18,25,16,26,14,4,12,2,4,14,16,26,24,26,11,20,25,0,9,4,27,23,24,26,4,9,21,22,21,23,26,10,24,22,8,19,23,26,25,18,23,16,23,9,26,14,18,22,22,13,18,9,16,21,17,14,9,17,18,24,17,14
15,21,24,2,12,9,26,8,21,21,11,13,23,16,26,5,21,17,24,15,25,11,10,12,8,6,11,15,25,23,25,10,19,24,8,0,9,26,22,24,25,11,3,21,21,20,22,25,10,23,21,6,18,22,25,24,17,22,13,22,5,25,13,17,21,21,12,18,6,16,20,16,13,6,16,17,23,16,13
14,19,22,9,15,8,25,12,20,19,11,12,21,15,24,9,19,15,23,13,23,14,7,10,5,4,14,13,23,21,24,8,17,22,3,9,0,24,21,22,23,5,9,19,20,19,20,24,9,22,20,9,16,21,24,22,15,20,16,20,9,23,11,15,19,20,11,16,9,14,19,14,11,9,15,15,21,14,11
17,7,6,25,25,21,2,26,7,10,21,18,5,17,4,24,11,25,4,18,4,26,27,21,25,24,27,17,4,7,5,17,11,6,24,25,22,0,8,6,6,26,25,9,7,28,8,5,22,5,7,26,12,6,5,6,14,14,26,6,25,5,18,15,11,7,19,11,25,18,10,15,18,25,19,11,7,18,17
16,3,7,20,23,18,9,23,3,6,19,13,5,14,9,19,10,20,5,15,7,24,21,16,19,18,24,14,8,9,9,12,9,5,19,20,17,8,0,4,6,21,20,4,5,23,6,6,20,5,2,20,7,3,6,4,13,9,25,4,19,8,14,14,6,4,18,9,20,15,6,12,15,19,18,6,3,16,15
18,4,7,22,25,21,5,26,3,7,21,15,1,17,6,22,12,23,2,18,4,27,24,19,22,21,27,17,5,8,5,15,12,1,22,22,20,6,5,0,2,23,23,7,4,26,5,3,22,6,4,23,9,3,3,4,15,11,27,3,22,6,16,16,9,4,20,12,23,18,7,15,18,22,20,9,5,19,18
17,5,6,24,24,21,4,26,5,8,20,17,3,16,5,23,11,24,1,17,3,26,26,20,24,23,26,16,4,7,4,16,11,3,23,24,21,5,5,3,0,25,24,7,5,27,6,2,22,5,4,25,10,3,2,3,14,12,26,4,24,5,18,15,9,5,19,11,24,17,8,14,18,24,19,10,4,18,17
16,21,25,9,16,10,27,12,22,21,13,14,24,17,26,9,22,17,25,15,26,14,7,12,5,4,14,15,25,24,26,10,20,24,4,9,4,26,23,24,25,0,10,21,22,21,22,26,10,24,22,9,18,23,26,24,17,22,16,22,10,25,14,17,21,22,13,18,9,16,21,16,14,9,17,17,23,16,14
14,22,24,5,12,9,27,9,22,22,11,14,24,17,27,7,22,18,25,16,26,13,12,13,10,9,13,16,26,24,26,11,20,25,10,5,10,27,23,25,26,13,0,22,22,21,23,26,9,24,22,8,19,24,26,25,17,23,14,23,7,26,14,18,22,22,12,18,8,17,21,17,14,7,16,18,24,16,14
15,6,7,21,23,19,10,25,6,8,18,14,8,13,9,20,10,21,8,15,9,24,23,17,21,20,25,13,8,10,9,13,8,9,20,21,18,9,7,8,9,22,21,0,8,24,9,8,20,6,6,22,7,7,8,7,13,10,25,7,21,10,15,14,5,7,17,9,21,15,7,12,15,21,18,7,6,16,15
19,3,10,22,27,20,8,26,3,6,23,15,5,16,9,21,13,22,6,18,6,26,24,18,22,21,26,17,7,8,7,14,12,5,21,22,19,8,7,6,6,23,22,7,0,25,3,6,22,8,6,23,8,5,6,7,16,11,29,3,22,7,16,18,9,2,21,13,22,18,6,15,17,22,21,8,7,20,19
23,25,28,20,26,18,30,23,25,25,21,17,27,20,30,19,26,14,28,19,29,24,22,16,20,18,24,19,29,27,29,13,24,28,19,20,17,30,26,28,29,21,20,25,25,0,26,29,20,27,25,20,22,27,29,28,22,23,26,26,19,29,17,22,25,25,20,23,20,21,24,21,17,19,22,21,27,21,18
20,4,11,22,28,20,9,25,5,6,23,15,6,16,10,21,14,22,7,19,8,26,24,18,22,21,26,17,9,8,9,14,13,7,21,22,19,9,8,7,7,23,22,8,2,25,0,8,22,10,7,22,9,7,8,8,18,11,29,4,22,8,16,19,10,4,22,14,22,19,6,16,17,22,23,8,8,21,19
16,7,6,24,24,21,5,26,6,10,20,17,4,15,5,24,10,25,3,17,4,25,26,20,24,23,26,16,4,8,5,17,10,5,23,24,21,5,6,4,5,25,24,7,7,27,8,0,21,4,5,25,11,4,1,4,14,13,26,6,24,6,17,15,9,7,18,10,24,17,10,13,17,24,19,11,5,17,16
8,20,19,9,12,2,22,11,21,20,4,12,22,12,21,10,15,16,21,10,21,13,12,7,10,8,13,10,20,23,20,9,13,23,10,9,8,21,21,22,23,12,7,19,21,19,21,22,0,19,20,11,17,21,22,21,11,21,14,21,11,22,8,11,18,21,5,12,11,10,20,11,8,10,9,16,20,9,8
15,6,3,22,23,19,6,24,6,9,18,16,6,13,6,22,9,23,4,15,5,24,24,18,22,21,25,14,5,9,6,15,8,6,22,22,20,5,5,6,7,24,23,5,8,26,9,5,20,0,5,23,10,6,5,5,12,11,24,7,22,7,16,13,7,7,17,8,23,15,9,12,16,22,17,9,4,15,14
16,4,7,20,24,19,8,24,4,7,19,13,4,14,8,20,11,21,5,16,7,25,22,17,20,19,25,15,7,9,8,13,10,4,20,20,18,8,2,3,5,21,21,5,5,24,7,5,20,5,0,21,7,2,5,3,14,9,26,5,20,8,14,14,7,5,18,10,21,16,6,13,16,20,19,7,3,17,16
16,22,24,6,13,11,28,5,22,22,13,14,24,17,27,3,22,18,26,16,26,11,9,13,7,5,11,16,26,24,26,11,21,25,7,6,9,27,23,25,26,10,6,22,22,21,23,26,11,24,22,0,19,24,26,25,18,23,13,23,6,26,14,18,22,23,13,19,2,17,22,17,14,5,18,18,24,17,15
18,6,10,16,23,15,12,20,7,6,18,9,9,10,12,16,12,17,10,13,11,21,18,13,16,15,21,11,11,9,11,9,9,10,16,16,14,11,8,9,10,17,17,6,7,20,7,11,16,9,7,17,0,8,11,9,15,7,23,8,16,11,10,14,6,7,17,9,17,14,6,10,12,16,17,2,8,16,14
18,4,8,22,25,20,7,25,4,7,21,15,2,16,7,21,12,22,4,17,5,26,23,18,21,20,26,16,6,9,6,14,11,3,21,22,19,7,3,2,3,23,22,6,5,25,6,4,22,5,3,22,8,0,4,3,15,11,27,4,21,7,16,16,8,5,20,11,22,17,7,14,17,21,20,8,4,18,17
16,7,6,24,24,20,5,25,7,10,19,17,5,15,5,23,10,24,3,16,4,25,26,19,24,23,26,15,4,8,5,16,10,5,23,24,21,5,6,4,5,25,24,7,7,27,8,3,21,4,5,25,11,4,0,4,13,13,25,6,24,6,17,14,9,8,18,10,24,17,10,13,17,24,18,10,5,17,16
17,5,6,23,25,21,6,27,5,8,20,16,4,15,6,22,11,23,3,17,5,26,25,20,23,22,27,16,5,9,6,15,10,4,22,23,20,6,4,3,5,24,23,6,7,26,8,3,22,4,3,24,10,2,3,0,14,12,27,6,23,7,17,15,8,6,19,10,23,17,8,14,18,23,19,10,3,18,16
6,14,10,17,15,10,14,17,14,15,8,10,15,8,13,17,8,18,14,6,14,16,19,10,17,16,17,8,12,16,13,11,8,15,16,17,14,13,15,15,16,18,15,13,16,22,16,15,11,12,13,18,14,15,14,15,0,17,17,15,17,14,7,3,12,15,7,6,17,7,15,6,7,15,7,14,14,5,6
21,10,13,21,27,20,16,25,11,10,22,14,12,15,15,21,14,22,14,17,14,26,23,18,21,20,26,16,14,12,15,14,12,13,20,21,19,15,12,13,14,22,21,10,11,23,11,15,21,13,11,22,7,12,15,13,19,0,28,11,21,14,15,17,10,11,21,12,21,18,10,14,16,21,21,7,12,20,18
13,24,20,12,2,12,24,11,24,25,11,19,25,19,23,11,18,22,24,18,24,3,17,14,15,13,4,18,22,26,23,15,20,25,14,12,15,23,24,25,25,17,11,23,25,26,26,24,12,21,23,12,23,24,24,24,15,27,0,25,12,24,16,16,25,25,12,19,12,18,24,18,16,10,16,22,23,16,16
18,3,9,22,26,20,7,25,2,7,22,15,4,16,8,21,12,22,4,18,5,26,24,18,22,21,26,17,6,8,6,14,12,4,21,22,19,7,6,5,5,23,22,6,4,25,5,5,22,7,5,22,8,4,5,6,15,11,27,0,22,6,16,17,8,4,20,12,22,18,6,15,17,22,20,8,6,19,18
16,21,23,5,12,10,27,9,21,21,12,13,23,16,26,5,21,17,24,15,25,10,11,12,9,8,10,15,25,23,25,10,19,24,9,5,9,26,22,24,25,12,5,21,21,20,22,25,10,23,21,6,18,23,25,24,17,22,12,22,0,25,13,17,21,21,13,18,5,16,21,16,13,5,17,17,23,16,14
18,6,9,24,26,22,5,27,6,9,22,17,6,18,8,23,12,25,7,19,6,27,26,21,24,23,28,18,7,5,2,17,12,6,23,24,21,7,9,7,7,25,24,10,6,27,7,7,23,7,9,25,11,7,7,8,15,13,27,5,24,0,18,16,12,7,20,12,24,19,9,15,19,24,20,11,9,19,18
9,14,16,13,16,7,18,17,15,14,9,6,17,5,17,13,12,13,17,4,18,17,15,5,13,12,17,4,16,17,17,5,9,17,13,13,11,17,16,17,18,14,14,14,15,17,15,18,9,15,15,14,11,16,18,17,7,15,18,15,13,18,0,7,13,15,8,8,14,6,14,6,2,13,8,10,16,7,5
7,15,12,17,16,9,14,18,15,15,7,9,15,7,14,16,8,18,14,6,14,17,18,9,16,15,17,7,12,16,13,11,7,15,15,17,13,13,15,15,16,17,15,13,16,21,16,15,10,12,14,17,13,15,15,15,2,16,18,16,16,14,7,0,12,15,6,6,17,6,15,5,7,16,6,14,14,4,5
16,6,8,20,24,17,11,23,7,7,17,12,9,11,11,19,9,20,9,13,10,24,21,15,19,18,24,11,9,9,10,12,6,10,19,20,17,10,8,9,10,21,20,5,8,23,8,9,19,7,7,20,5,8,9,8,14,8,26,8,19,11,13,12,0,7,16,7,20,13,7,9,13,19,16,5,7,15,13
18,2,10,20,26,19,8,24,3,4,21,13,5,15,9,19,13,21,6,17,7,25,22,17,20,19,25,15,8,6,8,13,12,6,19,20,17,9,6,6,7,21,20,7,2,23,3,7,20,9,5,21,7,5,7,7,16,9,27,4,20,8,14,17,8,0,21,12,20,17,4,14,15,20,21,7,7,20,17
5,19,17,13,12,5,19,15,19,19,2,12,20,11,18,13,12,16,18,8,18,13,15,7,13,11,13,10,17,20,17,10,10,20,12,12,11,18,18,20,20,15,11,16,20,20,20,19,5,16,18,14,16,19,19,18,8,19,14,20,14,19,8,8,15,19,0,9,14,8,19,8,8,13,6,17,17,6,6
12,10,9,19,21,12,11,22,11,11,12,10,12,7,10,18,4,20,10,9,11,21,21,11,19,18,21,8,9,13,10,12,2,12,18,19,16,10,10,12,13,20,18,8,11,23,12,11,13,8,10,20,8,11,11,10,8,11,22,12,19,11,9,7,7,11,10,0,19,9,11,5,9,19,11,9,9,9,8
16,22,24,6,13,10,27,6,22,21,13,14,24,17,27,3,22,18,25,16,26,11,8,13,6,5,11,16,26,24,26,11,20,25,7,6,8,26,23,24,25,10,6,21,22,21,22,26,10,24,22,1,18,23,26,24,18,23,13,23,5,26,14,18,22,22,13,19,0,16,21,17,14,6,18,18,24,17,14
10,15,15,15,19,9,17,19,15,15,10,6,17,5,16,15,10,15,16,3,16,19,17,7,15,14,19,5,15,18,15,8,8,18,14,15,13,16,16,17,18,16,15,14,16,19,16,17,11,14,15,16,12,16,17,16,7,15,20,16,15,17,4,6,12,16,9,7,15,0,15,5,4,15,9,12,15,8,6
18,4,10,20,26,18,10,23,5,1,21,13,7,14,11,19,12,20,8,17,9,24,22,16,20,18,24,15,10,7,10,12,11,8,19,20,17,10,7,7,8,21,20,7,5,23,5,9,20,9,6,20,7,7,9,8,15,9,26,6,19,9,14,17,8,5,20,12,20,17,0,14,15,19,21,6,8,19,17
10,12,12,17,20,10,14,20,13,13,10,8,15,5,13,16,7,17,13,6,14,20,19,9,17,16,20,4,12,15,13,9,5,15,16,17,14,13,13,15,15,18,17,11,13,21,14,14,12,11,13,18,10,14,14,13,7,13,21,13,17,14,7,6,9,13,9,4,17,6,13,0,7,17,9,10,12,8,6
9,15,16,14,17,7,18,17,15,15,9,6,17,6,17,13,11,14,17,4,17,17,16,5,14,13,17,5,16,17,16,6,9,18,13,14,11,17,16,18,19,15,14,15,15,17,16,18,9,15,15,15,12,16,18,17,7,16,19,16,14,18,2,7,13,15,8,8,14,6,14,6,0,14,8,11,16,7,5
15,21,22,5,11,10,26,5,21,21,12,13,23,16,25,6,20,17,24,15,25,9,11,12,9,8,9,15,24,23,25,10,19,24,9,5,9,25,22,23,24,12,5,20,21,20,22,25,10,23,21,5,18,22,25,24,17,22,11,22,6,25,13,17,21,21,13,18,6,16,20,16,13,0,17,17,23,16,13
5,16,12,16,14,9,16,16,16,17,7,13,17,12,15,16,10,19,16,9,16,15,19,10,17,16,16,11,14,18,15,12,11,17,17,16,15,15,16,17,17,18,15,15,17,23,18,16,10,13,15,17,17,16,16,16,6,19,16,17,16,16,10,7,16,17,7,10,17,9,16,9,9,14,0,17,15,6,7
17,6,9,17,23,15,12,20,7,6,18,10,8,11,11,16,11,17,10,14,10,21,19,13,17,16,21,12,10,8,11,9,8,9,16,17,14,11,8,9,10,18,17,6,7,21,7,11,17,9,6,17,3,8,11,9,15,7,24,7,17,10,11,14,6,7,17,9,17,14,6,11,12,17,18,0,8,16,14
