17,5,5,25,6,21,26,24,7,17,7,20,0,20,17,25,5,4,22,17,5,9,4,26,20,4,4,26,25,3,24,11,17,18,11,10,13,9,4,25,23,15,15,16,26
5,20,19,10,19,4,12,11,18,9,19,7,19,0,10,13,19,17,5,5,17,20,21,15,7,20,20,14,12,18,8,13,9,8,17,16,9,16,18,17,10,8,6,17,18
10,16,14,15,15,9,19,15,14,3,14,7,16,9,0,18,14,14,11,6,14,15,18,17,9,16,17,16,19,15,14,10,4,4,12,11,4,11,15,15,13,6,4,12,16
16,24,22,4,23,11,12,7,22,15,21,13,26,14,18,0,22,25,11,14,23,23,26,12,12,26,25,14,12,25,9,20,14,15,18,20,18,22,25,18,8,19,16,18,19
18,4,2,21,2,19,27,20,4,15,3,17,6,21,16,23,0,6,21,18,9,4,6,22,16,7,5,22,26,7,23,12,14,16,8,7,12,8,8,21,19,16,16,12,22
16,6,5,22,5,19,25,22,5,15,6,18,5,18,15,24,5,0,20,16,5,9,6,24,17,4,5,23,24,4,23,10,15,16,9,9,11,7,7,22,20,14,13,13,23
8,22,20,8,21,2,12,9,20,9,19,7,21,4,11,10,20,20,0,6,20,21,23,13,6,22,22,12,13,20,5,15,8,8,16,18,12,18,21,16,8,11,8,16,17
7,18,17,12,17,5,15,12,16,5,16,4,17,6,6,15,17,16,7,0,16,18,19,13,5,18,19,13,16,16,10,11,5,4,13,13,7,14,17,13,10,7,5,13,15
15,7,8,23,8,19,24,23,7,16,8,19,5,19,16,23,8,5,20,16,0,10,7,24,18,6,6,24,23,4,23,9,16,16,10,10,12,9,4,23,21,13,13,14,24
19,7,5,21,5,19,27,20,5,15,4,17,9,22,17,23,4,9,20,18,12,0,9,22,16,10,8,22,27,10,22,13,13,16,8,7,13,9,11,21,19,18,17,11,22
17,4,5,24,5,21,26,24,7,17,6,20,3,20,17,25,5,3,22,17,6,8,0,26,19,3,3,25,25,3,24,11,17,18,11,9,13,9,4,24,22,15,15,15,25
19,26,24,13,25,13,18,12,24,17,23,15,28,16,19,11,24,26,14,15,28,25,28,0,14,28,27,12,18,28,14,24,16,16,20,22,20,24,29,20,9,20,18,20,21
10,18,16,11,17,5,15,10,16,7,15,4,21,8,10,13,16,19,7,6,19,17,20,12,0,20,19,12,15,20,10,15,6,6,12,14,10,16,20,12,9,11,8,12,13
18,3,4,23,4,21,28,22,5,17,6,19,5,21,17,25,5,4,23,18,7,8,3,24,18,0,2,24,27,4,25,13,16,18,10,9,13,9,7,23,21,16,16,14,24
18,2,3,23,3,21,27,22,5,17,5,19,4,21,18,25,4,4,22,18,6,7,2,24,18,3,0,23,26,4,24,12,15,18,9,8,14,9,5,23,21,16,16,13,24
16,24,22,11,22,11,16,9,22,15,20,13,26,13,17,12,22,24,11,13,26,22,26,7,11,26,25,0,17,26,11,22,13,14,18,20,17,22,27,18,7,18,15,18,19
14,25,24,10,24,13,5,12,23,17,24,15,24,13,20,10,24,24,12,16,21,26,26,17,15,25,26,18,0,23,12,19,17,16,22,24,20,26,24,22,12,17,16,22,24
16,6,7,24,7,20,25,23,7,16,8,19,4,19,16,24,7,4,21,16,5,11,5,25,19,4,4,25,24,0,24,10,16,17,11,10,12,9,5,24,22,14,14,15,25
11,23,22,6,22,6,11,7,21,12,20,10,25,8,14,8,22,23,5,10,22,22,25,13,9,25,24,13,12,24,0,19,12,12,17,20,15,21,24,18,8,14,12,18,19
10,12,11,19,12,16,20,20,10,12,11,15,11,14,12,18,12,11,16,12,8,13,13,24,15,12,13,23,19,10,18,0,12,12,13,11,7,10,11,23,21,8,9,15,24
10,15,13,13,14,6,16,12,13,2,12,4,18,9,6,15,13,16,8,5,16,14,17,14,6,18,16,14,16,16,11,11,0,3,9,11,5,13,17,12,11,8,5,9,14
9,17,15,14,15,7,17,14,15,2,13,5,17,9,5,16,15,16,9,5,16,15,19,15,7,18,18,15,18,16,12,11,2,0,11,12,6,13,17,13,12,7,5,11,15
17,8,7,16,7,14,21,15,6,10,5,12,11,16,12,18,6,9,15,13,10,7,10,17,11,11,9,16,22,10,17,12,8,10,0,5,9,6,11,16,14,13,13,6,17
19,9,7,19,8,18,25,19,7,13,7,16,12,19,13,22,7,9,19,16,11,8,11,21,15,12,10,20,26,11,21,11,12,14,6,0,9,5,13,19,17,14,14,10,21
10,14,12,17,13,10,19,16,12,6,12,9,14,10,5,19,12,12,12,7,12,13,15,18,10,14,15,18,20,12,15,7,6,7,11,9,0,9,13,17,15,5,5,10,18
16,8,7,20,7,17,26,19,6,13,6,15,10,17,12,22,6,7,19,14,9,8,10,21,15,9,9,21,25,9,22,9,12,13,6,4,8,0,10,20,18,12,12,11,21
17,8,8,25,9,22,26,25,9,18,10,21,6,21,18,25,8,7,22,18,4,12,7,27,20,7,7,26,26,5,25,11,18,18,12,12,14,11,0,25,23,15,15,16,26
19,23,21,17,22,15,23,16,21,14,20,12,26,18,17,19,21,24,16,14,25,22,25,18,12,26,24,17,23,25,18,23,13,13,17,19,17,21,26,0,15,19,16,17,7
13,20,19,6,19,8,12,5,18,12,17,10,23,10,14,8,19,21,8,10,22,19,22,10,8,23,21,10,12,22,8,19,10,11,14,17,14,19,23,15,0,15,13,15,16
7,15,14,15,15,9,17,16,13,6,14,9,14,7,7,16,15,13,10,6,12,16,16,18,9,15,15,17,17,13,13,8,7,7,14,12,6,12,13,18,15,0,3,14,19
7,15,14,14,14,7,16,14,13,5,14,7,14,7,5,17,14,13,8,4,13,16,16,16,8,15,15,16,17,13,11,8,5,5,13,11,5,11,14,16,13,4,0,13,17
17,14,12,15,12,13,21,14,12,9,10,11,16,16,11,17,12,14,14,12,16,12,16,16,10,16,15,16,21,16,16,15,7,10,8,9,9,11,17,15,13,14,12,0,16
20,24,22,17,23,15,23,17,22,15,21,13,26,18,18,20,22,25,17,15,26,23,26,19,12,26,25,18,23,26,19,24,14,14,18,20,18,22,27,6,15,19,17,18,0
