17,5,6,25,24,21,4,26,6,9,20,18,4,16,5,24,11,25,2,17,0,26,26,20,24,23,26,16,4,7,4,4,4,2,4,4,22,17,17,25,2,18,10,6,24,28,5,22,4,24,5,16,15,13,18,12,4,19,16,19,5,9,26,17,14,17,18
14,24,20,10,3,13,24,11,24,25,12,17,25,20,23,10,18,21,24,18,24,0,15,15,13,12,2,18,22,26,23,22,23,23,25,25,12,15,14,9,24,12,22,26,13,24,22,12,25,8,24,16,17,26,16,19,25,13,16,14,24,24,3,19,17,18,16
18,24,27,11,18,12,29,13,24,24,14,16,26,19,29,10,24,20,27,18,28,16,0,14,3,6,16,18,28,26,28,26,28,28,26,27,12,14,13,12,28,11,20,24,4,23,25,8,25,11,28,15,20,25,16,18,26,15,16,17,26,23,18,18,16,18,19
9,16,18,11,14,4,20,15,17,16,7,9,18,9,20,11,14,11,20,8,20,14,13,0,11,10,14,7,18,18,19,18,19,19,19,19,6,6,5,11,20,5,13,17,10,15,16,8,18,11,20,7,10,17,5,11,19,6,6,8,18,16,15,8,8,7,9
16,22,26,9,16,10,28,12,23,22,13,15,25,18,28,9,23,18,26,17,27,14,5,13,0,4,14,17,26,25,27,25,27,27,25,26,10,13,11,10,27,10,19,23,2,22,24,6,24,10,27,13,19,23,15,17,25,13,15,15,24,22,17,17,15,16,17
13,20,24,5,13,8,26,8,21,20,10,13,23,16,25,6,21,16,24,15,25,11,6,11,4,0,11,14,24,23,25,23,25,25,23,23,8,11,9,6,25,8,17,21,4,20,21,6,22,6,24,11,16,21,13,15,23,10,13,12,22,20,13,15,13,14,15
15,25,22,12,5,14,26,13,25,26,13,19,26,21,24,11,20,22,25,20,25,3,17,16,15,13,0,20,24,27,24,23,25,25,26,27,13,17,15,11,26,14,23,27,14,26,23,14,26,10,26,17,18,27,17,21,26,14,18,15,25,26,5,20,19,19,17
11,15,16,14,19,9,18,18,15,15,11,5,17,5,17,14,11,15,17,5,17,19,16,7,14,13,19,0,16,17,16,15,17,17,18,18,11,5,7,15,18,8,12,16,13,18,13,11,17,14,18,5,7,15,5,10,16,10,6,11,15,15,21,7,7,6,9
16,8,4,24,24,21,4,26,8,11,20,17,6,16,2,23,10,25,5,17,5,25,26,20,24,23,26,16,0,9,6,4,3,5,6,6,22,16,17,24,6,18,11,9,23,27,6,21,6,24,6,15,15,13,18,12,6,19,16,18,7,10,26,17,14,17,17
20,7,12,22,28,21,8,26,8,7,24,16,8,17,11,22,15,23,9,19,10,27,24,19,22,21,27,18,10,0,7,10,11,9,9,9,22,15,15,23,10,16,10,8,22,26,10,19,10,22,6,14,19,12,18,10,10,23,20,23,11,7,29,20,12,19,22
17,7,8,24,24,21,3,26,8,10,20,18,6,16,7,24,11,25,5,17,5,26,26,20,24,23,26,17,6,5,0,6,6,5,7,6,22,17,17,25,6,18,12,8,24,28,6,21,6,24,2,16,15,14,18,12,7,19,17,19,7,10,26,17,14,17,18
15,6,3,22,23,19,6,24,6,9,18,16,6,13,6,22,9,23,4,15,5,24,24,18,22,21,25,14,5,9,6,0,5,4,6,6,20,15,15,23,5,16,10,9,22,26,3,19,6,22,7,14,13,11,16,10,5,17,14,17,4,9,24,15,12,15,15
17,7,6,25,25,21,2,26,7,10,21,18,5,17,4,24,11,25,4,18,4,26,27,21,25,24,27,17,4,7,5,5,0,5,6,6,22,17,17,25,5,19,12,8,24,28,6,22,6,25,5,16,15,14,18,13,6,19,17,19,7,10,26,18,15,18,18
16,7,5,24,23,20,5,25,6,10,19,17,4,15,5,23,10,24,3,16,3,25,25,19,23,22,25,15,4,8,5,3,5,0,4,5,21,16,16,24,3,17,11,8,23,27,4,21,4,23,5,15,14,13,17,12,4,18,15,18,5,10,25,16,13,16,17
18,4,7,22,25,21,5,26,3,7,21,15,1,17,6,22,12,23,2,18,4,27,24,19,22,21,27,17,5,8,5,6,6,3,0,1,22,14,15,23,3,16,9,5,22,26,6,19,3,22,6,14,16,11,18,10,4,20,18,20,5,7,27,18,12,18,19
19,5,8,23,27,22,7,27,5,9,22,16,3,17,8,23,13,24,4,19,6,28,25,20,23,22,28,17,7,10,7,6,7,5,2,0,23,15,16,24,5,17,10,7,23,27,7,20,2,23,7,15,17,12,19,11,4,21,18,21,5,8,28,19,13,19,19
8,20,19,9,12,2,22,11,21,20,4,12,22,12,21,10,15,16,21,10,21,13,12,7,10,8,13,10,20,23,20,19,21,21,22,23,0,10,9,7,22,8,17,21,10,19,17,8,21,10,22,11,11,21,8,15,21,5,8,7,20,20,14,10,13,10,9
11,13,16,11,17,7,19,15,13,13,10,4,15,7,18,11,13,12,16,6,17,16,13,5,11,10,16,6,17,15,17,15,18,17,16,16,10,0,3,12,17,5,10,14,11,15,14,8,15,11,17,3,9,14,4,8,16,9,6,11,15,12,18,8,5,6,9
12,14,17,9,16,8,19,13,14,14,10,6,16,9,19,9,15,9,17,9,18,14,11,5,9,8,14,8,18,16,18,16,19,18,17,17,9,4,0,10,18,3,11,15,9,13,15,6,15,9,18,5,12,15,6,8,17,10,8,12,16,13,16,10,6,9,11
14,22,24,5,12,9,27,9,22,22,11,14,24,17,27,7,22,18,25,16,26,13,12,13,10,9,13,16,26,24,26,24,27,26,25,25,9,13,11,0,26,9,19,23,10,21,23,9,24,7,26,13,18,23,14,17,25,12,14,13,24,21,14,17,14,16,16
16,7,6,24,24,20,5,25,7,10,19,17,5,15,5,23,10,24,3,16,4,25,26,19,24,23,26,15,4,8,5,4,5,1,4,5,21,16,16,24,0,18,11,8,23,27,4,21,4,24,6,15,14,13,17,12,4,18,16,18,5,10,25,17,14,17,17
12,14,17,8,15,7,20,12,15,14,9,7,16,9,19,8,16,10,18,9,18,13,10,5,8,7,13,8,18,16,19,16,19,18,17,17,8,5,3,9,18,0,11,15,8,13,15,5,16,8,18,5,12,15,6,9,17,9,8,11,16,14,15,10,6,9,11
18,6,10,16,23,15,12,20,7,6,18,9,9,10,12,16,12,17,10,13,11,21,18,13,16,15,21,11,11,9,11,9,11,11,9,10,16,8,9,17,11,10,0,7,16,20,8,13,8,16,11,8,14,7,12,4,9,17,14,18,8,6,23,14,6,13,16
20,4,11,22,28,20,9,25,5,6,23,15,6,16,10,21,14,22,7,19,8,26,24,18,22,21,26,17,9,8,9,10,9,8,7,7,22,14,14,22,8,15,9,0,21,25,9,19,7,22,8,13,19,11,17,10,8,22,19,22,8,6,29,19,12,19,21
15,22,25,9,15,10,27,12,22,22,12,14,24,17,27,9,22,18,25,16,26,14,4,12,2,4,14,16,26,24,26,24,27,26,24,25,10,12,11,9,26,9,19,23,0,21,23,5,23,9,26,13,18,23,14,16,25,13,14,15,24,21,16,16,14,16,17
23,25,28,20,26,18,30,23,25,25,21,17,27,20,30,19,26,14,28,19,29,24,22,16,20,18,24,19,29,27,29,27,30,29,28,28,20,15,13,20,29,13,22,26,19,0,26,17,27,19,29,16,22,23,17,20,28,20,18,22,27,24,26,21,17,19,21
14,6,4,21,22,18,7,23,6,8,17,15,7,13,7,21,8,22,5,14,6,23,23,17,21,20,24,13,6,10,7,3,7,5,7,7,19,14,14,22,6,15,9,9,21,25,0,18,5,21,8,13,12,11,15,9,5,16,13,16,4,8,23,14,11,14,14
13,18,21,9,15,7,24,12,18,18,10,10,20,13,23,8,18,14,21,12,22,14,8,9,6,5,14,12,22,20,22,20,23,22,21,21,7,9,7,9,22,5,15,19,5,17,19,0,20,9,22,9,14,19,10,13,21,10,10,12,20,18,16,12,10,12,13
18,4,8,22,25,20,7,25,4,7,21,15,2,16,7,21,12,22,4,17,5,26,23,18,21,20,26,16,6,9,6,5,7,4,2,3,22,14,14,22,4,15,8,6,21,25,6,19,0,21,7,13,16,11,17,10,3,20,17,20,4,7,27,17,11,18,18
15,21,22,5,11,10,26,5,21,21,12,13,23,16,25,6,20,17,24,15,25,9,11,12,9,8,9,15,24,23,25,23,25,25,23,24,10,11,10,5,25,8,18,22,9,20,22,8,22,0,25,12,17,22,13,15,24,13,13,14,23,20,11,16,13,15,16
18,6,9,24,26,22,5,27,6,9,22,17,6,18,8,23,12,25,7,19,6,27,26,21,24,23,28,18,7,5,2,7,7,6,7,6,23,16,17,24,7,18,11,7,23,27,8,21,7,24,0,15,16,13,19,12,8,20,18,20,9,9,27,19,14,19,19
13,13,16,11,18,9,19,15,14,13,12,5,15,8,18,11,14,12,17,8,17,16,13,7,11,10,16,6,17,15,18,16,18,17,16,16,11,3,4,12,18,5,10,14,11,15,14,8,15,11,17,0,11,14,6,8,16,11,8,13,15,13,18,9,5,8,11
7,15,12,17,16,9,14,18,15,15,7,9,15,7,14,16,8,18,14,6,14,17,18,9,16,15,17,7,12,16,13,12,13,14,15,15,10,8,11,15,15,11,13,16,15,21,11,13,15,16,14,9,0,16,7,12,15,6,5,7,14,15,18,6,11,6,4
21,10,13,21,27,20,16,25,11,10,22,14,12,15,15,21,14,22,14,17,14,26,23,18,21,20,26,16,14,12,15,13,15,14,13,13,21,13,14,21,15,15,7,11,20,23,11,18,12,21,14,13,17,0,16,9,13,21,18,22,12,10,28,18,11,18,20
9,15,16,14,17,7,18,17,15,15,9,6,17,6,17,13,11,14,17,4,17,17,16,5,14,13,17,5,16,17,16,15,17,17,18,18,9,4,6,14,18,7,12,16,13,17,14,10,16,14,18,5,7,16,0,9,17,8,5,9,16,14,19,6,7,4,7
17,8,11,15,21,13,14,18,8,8,16,8,10,9,13,14,10,15,11,12,12,19,17,11,15,14,19,10,12,10,12,10,13,12,11,11,15,7,7,15,12,9,5,9,14,19,9,12,10,15,12,6,12,8,10,0,11,15,12,17,10,8,22,12,5,12,15
17,5,6,23,25,21,6,27,5,8,20,16,4,15,6,22,11,23,3,17,5,26,25,20,23,22,27,16,5,9,6,4,6,3,3,4,22,15,15,23,3,17,10,8,22,26,5,20,2,23,7,14,15,12,18,11,0,19,16,19,3,8,27,17,13,17,18
5,19,17,13,12,5,19,15,19,19,2,12,20,11,18,13,12,16,18,8,18,13,15,7,13,11,13,10,17,20,17,16,18,18,20,20,5,10,10,11,19,9,16,20,12,20,15,10,19,13,19,11,8,19,8,15,18,0,6,4,17,19,14,8,13,8,6
7,16,15,13,16,6,17,17,16,17,7,8,17,7,16,12,10,14,16,4,16,16,15,5,13,12,16,6,15,18,15,14,16,16,17,18,8,6,7,13,17,7,13,18,12,18,12,9,16,13,17,8,6,17,4,12,16,5,0,7,15,16,18,5,10,4,5
2,18,14,15,15,8,18,16,18,19,5,13,19,12,17,16,12,18,18,10,18,15,18,9,16,14,15,11,16,20,17,16,17,17,19,19,8,11,11,13,18,11,17,20,15,21,16,13,19,15,18,13,8,21,9,17,19,5,7,0,18,19,16,10,15,9,6
16,6,6,23,24,20,7,26,6,9,19,16,4,15,7,22,11,23,3,16,5,26,25,19,23,22,26,15,6,9,7,4,6,4,4,4,21,15,15,23,4,16,10,8,22,26,4,20,2,22,7,14,14,12,17,11,1,18,16,18,0,9,26,16,12,16,17
18,4,10,20,26,18,10,23,5,1,21,13,7,14,11,19,12,20,8,17,9,24,22,16,20,18,24,15,10,7,10,9,10,9,7,8,20,12,12,20,9,13,7,5,19,23,8,17,7,19,9,11,17,9,15,8,8,20,17,20,8,0,26,17,9,16,19
13,24,20,12,2,12,24,11,24,25,11,19,25,19,23,11,18,22,24,18,24,3,17,14,15,13,4,18,22,26,23,21,23,23,25,25,12,17,15,11,24,14,23,26,14,26,22,13,24,10,24,17,16,27,16,21,24,12,16,13,23,24,0,18,19,18,16
10,15,15,15,19,9,17,19,15,15,10,6,17,5,16,15,10,15,16,3,16,19,17,7,15,14,19,5,15,18,15,14,16,16,17,18,11,6,8,15,17,9,12,16,14,19,12,12,16,15,17,6,6,15,4,11,16,9,6,10,15,15,20,0,8,5,8
16,13,16,14,20,12,19,18,13,13,15,6,15,11,18,13,15,14,17,11,17,19,16,11,14,13,19,10,17,15,18,15,18,17,16,16,14,6,6,14,17,8,10,14,13,18,14,11,15,14,17,5,14,14,9,7,16,14,11,16,15,13,21,12,0,11,14
10,15,15,14,18,8,17,18,15,15,10,5,17,5,16,14,11,14,17,4,17,18,16,6,14,13,18,4,15,17,16,14,16,16,18,18,10,5,7,15,17,8,12,16,14,18,13,11,17,14,17,5,7,16,3,10,16,8,5,10,15,15,20,6,7,0,7
5,17,13,15,15,8,16,17,17,17,6,10,17,9,16,15,10,17,16,6,16,15,17,8,15,14,15,8,15,18,15,14,15,16,17,18,8,8,10,13,17,10,14,18,15,20,13,12,17,15,17,10,5,17,6,13,16,5,4,5,15,17,17,6,12,6,0
