17,8,7,7,9,7,15,5,16,15,11,8,0,17,17,13,14,18,7,10,9,9,8,10,8,5,15,15,15,18,12,22,14,10,7,17,11,12,9,15,10,11,15,7,13
19,24,17,23,18,14,13,20,15,16,27,21,18,0,18,23,6,8,22,25,19,25,23,25,23,20,12,12,12,22,10,19,14,25,23,20,27,19,16,11,25,27,16,17,17
3,18,15,19,9,11,8,17,6,5,21,11,16,17,0,10,15,18,18,20,12,15,20,20,17,17,15,13,13,20,13,16,7,20,18,5,18,7,10,10,18,19,4,13,5
10,11,15,12,8,12,14,12,13,11,14,6,11,22,11,0,20,23,12,13,10,9,13,13,11,12,21,19,18,24,18,20,13,12,11,9,11,6,12,16,12,12,11,11,8
15,22,15,21,17,12,10,18,12,13,25,19,16,6,15,21,0,9,21,23,17,23,22,23,21,19,9,9,9,20,6,16,11,23,22,17,25,17,14,8,24,25,13,15,15
18,24,17,23,19,15,12,20,14,15,27,21,19,10,17,22,8,0,23,26,20,25,24,25,23,21,8,8,6,22,10,14,13,25,24,18,27,19,17,10,26,27,15,17,17
16,2,13,5,13,12,20,6,20,19,6,11,7,22,18,12,19,23,0,4,14,6,4,8,3,6,20,21,20,23,18,26,20,8,1,15,6,15,14,20,5,6,19,13,16
18,4,14,5,15,14,22,8,21,20,5,13,10,24,19,13,21,25,4,0,16,8,5,8,4,8,22,22,22,24,19,27,21,8,4,17,6,17,16,22,6,6,20,15,18
12,14,8,14,5,5,11,11,11,10,17,7,10,16,12,10,14,17,13,16,0,13,15,17,15,11,15,15,15,18,12,21,10,17,14,12,15,9,5,11,15,17,10,7,8
14,4,13,7,11,13,18,8,16,15,7,8,9,23,15,9,20,24,6,6,13,0,7,8,3,8,21,21,21,24,18,23,17,7,5,13,3,12,15,20,3,4,15,14,13
17,3,12,3,13,12,19,6,20,19,6,11,7,21,19,13,19,22,2,5,14,7,0,6,4,6,19,20,19,22,17,26,19,6,3,16,7,16,14,19,6,6,19,13,16
20,9,15,6,17,15,23,10,24,23,9,15,11,24,22,16,22,25,7,9,18,9,8,0,9,10,23,23,23,25,20,30,22,1,8,19,9,19,17,23,11,9,23,16,20
16,2,12,5,12,12,20,6,18,17,6,10,8,21,17,11,19,22,3,4,14,4,5,8,0,7,20,20,20,22,17,25,19,8,3,15,5,14,14,19,3,5,18,13,15
18,7,9,6,10,8,16,3,17,17,10,10,4,18,18,13,16,19,5,8,11,8,6,8,6,0,16,17,16,19,14,23,16,8,6,17,10,14,11,16,8,10,17,9,14
15,21,14,20,16,11,9,17,12,13,24,18,15,11,14,20,8,8,20,22,16,22,21,22,20,18,0,3,4,19,8,13,11,22,20,16,24,16,13,8,23,24,12,14,14
14,22,15,21,17,13,9,19,11,12,25,19,17,13,14,21,10,10,21,24,18,23,22,23,21,19,5,0,5,20,10,14,10,23,22,16,25,17,15,7,24,25,12,15,15
14,20,13,19,15,10,9,16,11,12,22,17,14,11,13,19,8,6,18,21,15,20,19,21,19,16,4,3,0,18,7,11,10,21,19,15,23,15,12,7,21,23,11,13,13
22,23,17,22,19,14,18,20,19,19,26,22,18,20,21,24,18,21,22,25,19,24,23,24,22,20,18,19,18,0,16,25,18,25,23,22,26,20,16,18,25,26,19,17,18
14,19,12,18,14,10,8,16,11,11,22,16,14,9,13,18,5,10,18,21,15,20,19,20,18,16,9,10,9,17,0,16,10,21,19,15,22,14,11,7,21,22,11,12,12
13,23,20,24,19,17,12,23,13,13,26,20,21,18,14,18,14,14,24,25,20,21,25,25,22,23,12,11,9,25,14,0,13,24,23,14,23,15,17,13,23,24,12,20,15
6,20,13,19,10,9,3,16,3,4,22,12,14,14,6,13,11,13,19,21,11,16,20,21,19,17,11,9,9,18,9,14,0,21,19,8,18,9,9,5,18,20,3,12,7
20,9,15,6,17,15,22,9,23,22,9,15,10,24,22,16,22,25,7,9,17,9,8,1,9,9,22,23,22,25,20,29,22,0,8,19,9,19,17,22,11,9,23,15,20
16,1,12,4,13,12,20,6,20,19,5,11,7,22,18,12,19,23,2,3,14,6,3,7,3,6,20,20,20,23,17,26,20,7,0,16,6,15,14,20,5,6,19,13,16
3,17,14,18,8,10,8,16,7,5,19,10,15,18,4,9,15,18,17,19,10,14,18,19,16,16,15,13,14,20,13,17,8,18,17,0,16,5,9,10,16,18,5,12,3
15,7,16,8,13,15,20,10,19,17,6,10,11,25,17,11,23,26,8,5,15,3,8,7,5,10,23,24,23,26,21,25,19,6,7,14,0,14,17,22,5,2,18,16,15
7,14,12,15,6,8,10,13,9,7,16,7,12,18,7,5,16,19,15,16,8,12,16,15,13,13,17,15,15,20,14,18,9,15,14,7,13,0,8,12,14,14,7,10,4
12,14,6,13,7,2,11,10,11,10,16,10,8,14,12,12,12,15,12,15,7,15,13,15,13,10,13,13,13,16,10,19,10,15,13,12,17,9,0,11,15,17,11,4,8
10,21,14,19,13,11,5,17,7,8,23,15,15,11,10,17,8,11,19,22,15,20,20,22,20,17,8,6,7,19,7,15,6,22,20,12,22,13,12,0,22,24,8,13,10
16,5,15,7,13,15,21,10,19,18,6,11,11,24,18,12,22,25,6,5,15,3,8,9,4,10,23,23,23,25,20,26,20,8,6,15,3,15,17,22,0,3,18,16,15
17,6,16,6,15,16,22,10,20,19,4,12,11,26,18,12,23,27,6,4,16,4,7,6,5,10,24,24,24,26,21,26,21,6,7,16,3,15,18,23,4,0,19,17,16
5,18,14,19,9,10,5,16,4,2,20,10,15,15,4,11,12,15,18,20,11,15,19,20,17,16,13,11,11,19,11,14,4,19,17,6,17,7,10,7,17,18,0,13,5
13,13,6,12,6,5,13,10,13,12,16,8,7,16,14,11,14,17,12,15,6,13,13,15,13,10,14,15,14,17,12,21,12,15,13,14,16,10,7,13,14,16,12,0,9
5,16,12,16,6,8,8,14,6,5,18,8,13,17,5,7,14,17,15,17,9,12,17,17,15,14,14,13,13,19,12,16,7,17,15,5,15,4,8,10,15,16,4,10,0
