15,20,22,7,22,22,17,21,18,8,16,2,15,20,15,9,0,19,20,21,28,21,26,15,22,24,16,6,14,23,22
18,9,7,18,6,7,16,20,15,17,13,16,11,4,11,16,16,0,5,13,12,6,10,10,9,8,15,14,21,9,6
17,11,3,20,3,3,19,22,15,19,16,19,13,6,13,18,19,6,0,13,9,1,7,13,10,7,17,16,23,9,7
10,6,14,22,13,12,21,24,7,21,7,20,10,13,10,15,21,12,12,0,12,12,14,9,10,12,7,18,20,7,10
17,11,7,26,10,7,24,27,14,25,15,24,17,12,17,22,25,12,9,12,0,8,6,16,13,7,16,22,26,7,11
19,12,4,22,5,3,21,24,16,21,17,21,16,8,15,20,21,8,3,15,9,0,7,15,10,7,19,18,26,10,8
17,11,5,25,8,5,24,27,14,24,15,24,17,10,17,23,24,10,7,12,4,6,0,16,11,4,17,21,26,8,9
10,8,14,14,13,14,12,16,8,13,5,13,3,12,3,9,13,10,12,10,17,12,17,0,10,14,7,10,17,11,12
16,6,9,21,9,8,20,23,13,20,11,20,11,7,10,17,20,6,7,11,13,8,12,9,0,8,12,17,25,8,4
16,10,7,24,9,5,22,25,14,23,14,23,16,10,16,22,23,10,7,12,7,7,5,14,10,0,16,20,26,7,8
6,8,17,17,16,15,17,20,3,17,2,16,7,15,8,10,16,14,15,6,15,15,17,6,12,14,0,13,17,11,13
14,17,19,6,19,19,14,18,15,10,12,6,11,17,12,8,6,16,17,18,25,18,23,12,19,21,13,0,14,20,19
14,21,25,16,25,24,20,23,16,11,16,13,17,23,18,13,13,22,23,18,24,24,26,17,25,24,15,12,0,20,25
13,6,10,24,9,8,22,26,10,23,10,23,13,10,13,18,23,10,8,8,8,9,10,11,9,7,12,20,22,0,8
16,6,8,21,7,7,19,23,14,20,12,19,13,6,12,19,20,5,6,11,11,6,10,11,5,7,13,17,24,7,0
