38,39,14,17,10,25,51,19,22,24,26,44,52,26,38,17,0,55,24,25,26,52,25,39,20,25,28,58,12,42,27,37,47,40,19,24,18,52,7,41,25,30,26
33,20,43,42,52,43,13,49,43,41,43,37,14,42,41,48,55,0,45,54,43,32,35,23,47,43,40,38,47,23,42,24,33,25,42,42,48,32,54,20,63,31,39
23,40,19,21,28,7,42,16,5,20,8,28,43,7,21,16,24,46,0,16,8,36,29,27,13,7,15,42,23,26,9,38,32,42,8,6,17,37,27,42,25,34,32
32,47,26,28,29,16,50,23,16,26,16,37,51,17,30,22,24,55,16,0,17,45,35,36,20,16,24,51,26,35,18,45,41,49,15,15,23,46,28,48,23,40,39
21,38,20,22,29,3,40,17,6,20,5,26,41,2,17,17,25,44,8,17,0,34,30,25,14,4,13,40,24,24,3,36,30,40,9,3,18,35,28,40,26,32,33
24,31,41,39,50,33,25,42,34,37,34,27,24,33,32,42,51,32,36,44,34,0,35,14,38,33,31,10,45,13,33,30,23,34,33,32,43,3,52,30,54,33,42
29,17,14,12,21,29,31,19,25,14,29,34,32,28,32,18,25,34,29,35,29,34,0,24,19,29,18,40,17,25,28,14,34,17,21,28,19,35,25,19,41,6,9
15,21,28,26,37,25,19,33,25,25,25,19,20,24,23,33,40,23,27,36,25,14,24,0,29,25,21,21,32,4,24,21,15,25,24,24,33,15,39,21,45,23,32
30,33,12,13,21,18,44,9,15,14,19,35,45,18,30,9,21,48,18,24,19,43,20,33,0,18,18,50,16,33,20,30,39,35,11,17,10,44,23,34,28,24,25
21,38,20,22,28,2,40,17,5,20,3,26,41,3,15,16,25,44,7,16,5,34,29,25,14,0,13,40,23,24,5,36,30,40,8,2,17,35,28,40,25,32,33
18,27,16,14,24,15,35,18,14,9,15,24,36,14,18,18,28,40,17,25,15,32,19,20,15,15,0,38,19,22,14,25,27,29,10,14,19,32,27,28,32,21,27
31,38,48,47,57,41,31,50,41,45,42,35,31,40,39,49,59,39,43,52,41,11,41,22,45,41,38,0,52,21,41,37,30,41,41,40,50,11,59,37,61,40,49
35,30,5,8,9,24,42,11,20,15,24,41,43,24,35,10,11,46,23,26,24,44,16,31,15,24,19,50,0,33,25,28,43,32,17,22,11,44,11,32,29,21,17
14,21,30,29,39,24,19,33,24,27,24,18,20,23,22,32,42,23,26,35,24,13,25,4,28,24,21,20,34,0,23,20,14,25,23,23,33,14,41,21,44,23,32
20,38,21,23,30,3,39,18,7,20,6,25,40,3,17,18,26,43,9,18,3,33,30,25,15,5,12,40,25,23,0,35,29,40,10,4,19,34,29,39,27,31,34
30,4,25,23,33,37,24,31,35,25,37,34,25,36,36,30,37,24,38,45,37,30,13,21,30,37,26,36,29,20,36,0,30,6,31,36,30,30,36,7,51,9,17
19,31,40,39,49,29,29,38,30,34,30,14,30,29,27,38,47,33,32,40,30,23,35,15,33,29,27,30,44,13,29,30,0,35,29,28,39,24,50,31,49,33,42
35,6,27,26,35,41,25,33,39,28,42,38,26,40,40,32,39,25,42,48,41,34,16,25,33,41,30,40,31,25,40,6,34,0,35,40,33,35,38,8,55,11,17
20,33,13,15,22,8,39,10,5,13,9,25,40,8,20,10,19,43,8,15,8,33,22,25,7,8,11,40,17,23,9,31,29,35,0,7,11,34,22,35,22,27,26
19,36,18,20,26,3,38,15,3,18,4,24,39,4,17,14,23,42,5,14,4,32,27,23,12,3,11,38,21,22,5,34,28,38,6,0,15,33,26,38,23,30,31
30,32,7,10,16,18,44,6,15,16,19,35,45,18,30,2,18,48,18,24,19,43,18,33,9,18,20,50,11,33,20,30,39,34,11,17,0,44,18,34,27,23,20
24,31,41,39,50,33,25,42,34,37,34,27,24,33,32,42,51,32,36,44,34,2,34,14,38,33,31,10,45,13,33,30,23,34,33,32,43,0,52,30,53,33,42
41,38,13,16,8,28,50,19,25,23,29,47,51,29,41,18,7,54,27,28,29,52,24,39,23,28,27,58,11,41,30,36,50,39,23,27,19,52,0,40,28,29,25
31,3,29,27,38,41,20,34,38,29,41,35,21,40,38,34,41,19,42,48,41,31,18,21,34,41,30,37,33,21,40,7,31,8,34,39,34,31,40,0,55,14,22
41,53,31,33,31,26,60,28,24,34,27,47,61,27,40,26,25,65,25,24,27,55,40,46,25,26,33,61,29,45,28,51,50,55,23,25,27,56,28,55,0,45,44
30,13,18,16,26,33,29,23,30,18,34,36,30,32,33,23,30,31,33,40,33,33,6,23,23,33,22,39,22,23,32,10,33,12,26,32,23,33,29,15,46,0,12
37,20,15,18,21,33,39,21,30,21,34,43,40,34,40,20,27,39,33,40,34,43,9,32,25,33,26,48,19,33,35,17,43,17,26,32,21,43,26,22,43,12,0
