17,12,7,25,27,25,25,6,17,23,14,23,23,9,0,26,24,23,25,10,7,5,24,13,16,16,22,24,18,5,15
20,23,22,9,9,9,7,20,18,13,15,8,8,22,24,0,2,7,8,23,22,26,11,20,17,14,12,7,19,20,16
20,24,23,10,9,9,8,21,19,14,16,9,8,23,24,3,0,8,9,24,23,27,11,20,17,14,12,8,19,21,17
17,22,21,6,6,3,5,18,16,9,14,3,3,21,22,8,7,0,6,22,20,25,5,18,15,12,8,2,16,19,15
16,25,24,6,5,7,3,22,14,13,17,9,9,24,25,8,8,8,0,25,24,27,8,17,18,15,11,8,17,22,18
16,5,5,24,26,23,25,6,15,21,13,22,21,8,10,24,23,21,25,0,9,11,23,11,14,14,21,22,17,5,14
15,11,8,23,26,23,25,4,15,21,13,22,21,7,7,24,23,21,25,11,0,11,23,11,14,14,21,22,17,5,14
17,13,8,27,28,26,25,10,18,24,16,25,24,13,7,27,26,25,26,10,11,0,26,14,17,17,24,25,20,10,17
16,21,20,4,8,4,6,17,13,9,13,3,3,20,21,9,8,3,8,21,19,24,0,16,14,11,7,4,14,17,14
9,13,12,17,19,18,17,10,6,14,4,17,16,11,14,19,18,17,17,13,12,16,18,0,5,9,13,17,7,10,4
12,14,13,16,18,15,17,10,7,12,3,14,13,13,14,16,15,14,17,14,12,17,15,8,0,6,11,14,7,11,4
13,13,12,14,16,13,15,10,8,10,4,12,11,12,13,14,13,11,15,13,11,16,13,9,6,0,9,12,8,10,6
15,20,19,9,12,9,10,17,9,2,9,7,7,19,20,11,10,7,11,20,19,23,9,11,10,9,0,8,9,17,10
18,21,20,7,8,4,7,18,17,10,13,4,4,20,21,7,6,2,8,21,20,24,6,18,14,11,9,0,17,18,14
10,16,15,14,16,16,14,13,4,10,4,14,14,15,16,17,16,14,14,16,15,19,16,6,5,8,10,15,0,13,4
12,7,5,22,24,21,23,2,13,19,11,20,19,5,6,22,21,20,23,7,5,9,21,9,12,12,19,20,15,0,12
9,15,13,16,18,16,16,11,5,12,1,15,14,13,15,17,16,14,16,14,13,17,16,5,3,6,11,15,5,11,0
