5,20,27,21,27,27,22,40,34,31,22,22,8,10,0,23,13,26,18,9,22,21,34,28,17,24,28,25,19,26,25
24,6,44,6,43,44,38,47,25,24,37,38,25,20,24,0,33,18,10,29,4,6,19,33,17,25,45,13,6,32,30
13,29,37,30,37,37,32,50,43,39,32,31,19,17,13,32,0,35,27,6,31,29,43,37,23,33,38,34,28,36,34
29,17,41,18,41,42,36,32,13,9,26,44,29,25,30,20,39,0,16,34,19,20,26,18,29,10,50,14,16,19,16
18,6,38,9,38,38,33,41,21,20,31,33,20,14,19,9,28,13,0,23,9,7,22,28,15,17,39,10,7,26,24
9,24,34,26,34,34,29,46,39,35,29,29,15,14,9,27,6,30,23,0,27,25,38,33,20,29,35,29,23,32,29
23,5,42,5,42,43,37,46,24,23,36,37,24,19,23,3,32,17,9,28,0,5,21,32,16,24,44,12,5,31,29
20,5,41,5,41,41,36,44,24,23,34,36,23,16,22,5,29,17,7,26,4,0,21,30,12,22,42,12,4,29,27
34,19,54,20,54,54,49,54,28,30,45,49,36,30,35,19,44,24,22,40,21,21,0,40,32,30,56,18,18,40,37
28,30,30,32,30,30,24,16,18,14,12,36,24,24,29,33,38,18,27,33,33,31,40,0,32,12,42,27,29,3,5
14,17,41,17,41,41,35,46,34,31,33,35,22,11,17,17,23,26,16,20,16,13,33,32,0,26,42,23,16,31,29
24,21,33,22,33,33,28,25,12,8,17,36,22,20,24,24,34,9,17,29,23,22,30,11,27,0,43,18,20,11,7
31,40,39,42,35,35,29,53,51,48,35,11,24,33,27,43,37,46,39,34,43,42,55,41,41,42,0,46,39,40,42
25,10,45,11,45,45,40,41,18,17,33,39,26,21,25,13,34,11,10,30,13,13,19,27,22,18,46,0,9,27,24
20,3,40,3,40,40,34,43,21,20,33,34,21,16,20,4,29,14,7,25,4,4,18,29,15,21,41,9,0,28,26
28,30,28,31,28,28,23,17,20,16,11,34,22,24,27,33,37,19,27,33,32,30,40,3,32,12,41,28,29,0,5
25,27,29,28,29,29,23,19,16,13,11,34,21,21,25,30,34,16,24,30,29,27,37,5,29,9,41,25,26,4,0
