12,12,7,15,17,14,7,16,5,16,11,16,11,13,0,15,15,17,8,13,17,17,17,18,15,15,12,18,14,14,5,17,11,6,6
20,21,14,5,9,21,16,8,14,5,13,9,18,9,16,0,21,8,15,5,8,6,6,7,23,8,19,25,22,9,17,7,13,16,13
13,7,10,21,25,9,13,24,16,22,20,24,14,22,17,21,0,25,19,20,23,24,23,24,3,24,15,20,6,23,14,23,21,16,18
18,24,16,9,2,23,18,8,14,6,10,8,16,7,18,7,24,0,12,7,6,5,4,6,25,6,17,28,24,7,19,5,10,16,14
11,15,11,12,11,18,11,10,4,12,5,10,9,7,7,11,19,11,0,10,13,12,12,12,17,9,11,23,17,8,8,12,5,6,4
16,20,13,6,8,19,14,6,11,4,9,9,14,6,14,5,20,8,11,0,8,6,5,6,22,6,15,24,21,7,15,8,9,13,11
21,22,15,7,7,21,16,11,15,8,13,11,19,10,17,7,22,6,15,7,0,9,7,9,24,10,20,26,23,10,17,3,14,17,14
17,23,15,7,5,22,17,5,14,4,10,5,15,5,17,5,23,5,12,5,7,0,2,3,24,4,16,27,23,5,18,7,10,16,13
18,23,15,7,4,22,17,5,14,4,11,6,16,6,17,5,23,4,12,5,6,3,0,4,24,5,17,27,23,6,18,6,11,16,13
18,23,16,8,6,23,18,5,14,4,10,6,16,6,18,6,23,6,12,6,8,3,3,0,25,4,17,27,24,5,19,7,10,16,14
11,5,10,21,25,8,14,24,16,23,20,24,13,22,16,21,3,25,17,20,23,24,23,25,0,24,13,20,3,23,13,23,21,15,17
15,23,16,10,5,22,17,4,11,6,8,4,13,3,15,8,22,5,10,8,7,5,5,4,23,0,14,27,24,3,16,6,8,14,11
3,11,11,19,18,15,12,17,9,19,13,17,4,14,10,18,14,18,9,17,19,19,19,19,12,16,0,21,13,16,7,18,13,7,10
23,20,14,24,28,19,18,26,21,25,26,28,23,24,21,23,20,27,24,22,25,26,26,27,22,26,24,0,21,25,18,25,27,21,22
12,4,9,20,25,7,12,23,15,21,19,24,14,21,15,19,5,24,16,19,22,23,22,23,4,23,13,19,0,22,13,21,20,14,17
15,22,15,10,7,22,17,5,11,8,8,6,13,3,14,9,22,7,9,7,9,7,7,7,23,3,14,27,23,0,16,8,8,13,10
8,10,7,16,17,13,7,16,6,17,11,16,8,13,6,16,14,17,8,14,18,18,18,18,13,15,9,17,12,15,0,18,12,4,7
20,22,15,7,6,22,16,10,15,8,12,9,18,9,17,7,22,5,14,7,2,8,6,9,24,9,19,26,23,9,17,0,13,17,14
12,19,16,12,10,22,15,10,8,12,1,9,10,6,12,11,19,10,6,10,12,11,11,11,19,9,11,27,21,8,13,11,0,11,8
9,12,9,14,15,14,9,14,3,15,9,14,8,10,5,14,16,15,5,12,16,16,16,16,15,13,9,20,14,12,5,15,9,0,5
12,15,10,11,13,17,9,11,2,12,6,12,11,8,6,11,17,13,5,9,13,13,13,14,18,10,12,21,17,10,7,12,7,5,0
