21,13,12,21,9,19,14,20,9,12,7,21,10,27,10,12,0,23,20,12,24,26,14,11,23,12,15,11,17,16,14,12,9,13,27,20,22,11,26,21,14,13,15
8,23,23,7,21,7,14,11,18,23,19,8,21,10,22,24,23,0,6,23,24,10,17,23,21,21,21,23,12,10,17,22,21,15,11,10,13,17,10,7,11,22,22
8,22,21,2,18,3,12,6,15,21,16,8,19,13,19,21,20,6,0,21,21,13,16,20,19,20,21,20,10,9,16,20,18,13,15,6,9,15,13,6,10,21,21
20,9,9,22,7,21,16,22,10,7,9,22,8,28,7,2,11,25,21,0,25,27,12,6,25,11,5,7,19,17,13,11,7,15,28,22,24,13,27,22,15,11,6
24,27,26,22,23,21,15,22,20,26,21,22,24,29,24,26,25,24,22,26,0,27,26,24,20,26,28,25,19,17,26,26,23,14,28,22,24,21,27,23,15,27,28
15,27,26,15,25,13,19,14,22,26,23,11,24,5,25,27,27,11,13,26,28,0,21,26,26,25,24,27,20,18,21,25,25,20,4,13,16,24,2,14,18,26,25
11,11,10,18,10,19,14,22,11,11,11,21,9,19,10,12,14,18,17,10,25,21,0,11,27,8,9,11,12,13,1,9,10,16,21,22,24,6,21,14,14,9,10
18,4,4,22,5,21,15,21,10,2,9,22,3,26,3,7,11,24,21,7,25,27,11,0,25,6,6,2,19,17,11,6,4,15,28,22,24,11,27,21,15,7,5
23,26,24,20,22,18,17,19,21,25,22,19,23,26,23,25,21,22,19,25,19,24,26,24,0,25,27,24,19,17,26,25,22,19,26,19,21,24,24,20,16,25,27
16,4,3,22,6,21,16,22,10,6,10,22,4,24,5,9,12,23,21,8,26,26,9,6,25,0,7,6,16,16,9,1,6,15,26,22,24,8,26,18,15,1,6
17,6,7,23,9,23,18,24,12,6,12,24,8,24,7,5,14,23,22,4,28,26,9,6,27,7,0,6,17,17,9,7,9,17,26,24,26,10,26,19,17,8,3
19,4,5,22,5,21,16,22,10,3,8,22,4,27,3,7,11,25,22,7,26,27,11,2,25,7,6,0,18,17,11,7,5,15,28,22,24,10,27,21,15,7,5
10,17,16,11,13,12,6,14,11,16,11,14,15,18,14,17,15,12,10,17,17,19,10,15,19,14,15,15,0,3,10,15,14,8,20,14,16,8,19,8,5,15,16
9,18,17,9,14,11,7,13,11,17,12,13,15,17,15,17,16,11,9,17,17,17,12,16,18,16,16,16,4,0,12,16,14,8,18,13,15,10,17,8,4,17,17
12,11,10,18,10,19,14,22,12,11,11,21,9,19,10,12,14,18,18,11,26,21,1,11,27,9,9,11,13,13,0,9,10,16,21,23,24,6,21,14,15,9,10
17,4,2,22,6,21,16,22,10,5,10,22,4,25,5,9,12,23,22,8,25,27,9,6,25,3,6,6,16,16,10,0,5,15,27,22,24,8,27,18,15,1,5
16,6,4,20,3,18,13,19,8,4,7,19,2,24,2,8,9,22,19,7,23,25,9,3,23,5,8,4,16,15,9,5,0,12,26,19,21,8,25,18,13,6,7
16,16,14,14,12,12,6,13,9,14,10,13,13,20,13,15,14,16,13,14,16,19,15,13,18,15,17,14,10,8,15,15,12,0,20,13,15,10,18,14,6,16,17
13,25,24,14,24,13,18,14,22,25,23,11,23,3,23,25,27,9,13,24,28,3,19,24,26,23,22,25,18,16,19,24,23,19,0,13,16,22,3,13,17,24,23
14,24,23,8,20,6,14,4,17,23,18,5,21,13,21,23,22,10,7,23,23,12,22,22,21,23,26,22,15,14,22,24,20,15,13,0,5,20,12,12,13,24,26
17,26,24,10,22,9,15,4,19,25,20,9,23,17,23,25,24,13,9,25,25,15,24,23,22,25,27,24,17,16,24,25,22,16,16,6,0,22,15,14,14,26,27
14,11,9,16,7,17,10,19,7,10,7,19,8,22,9,12,10,17,15,11,22,24,6,9,24,8,10,10,9,9,6,8,8,12,24,19,21,0,23,12,11,9,10
14,26,25,14,25,12,18,13,22,26,22,11,24,4,24,27,27,10,13,25,28,1,20,25,26,24,24,26,19,17,21,25,25,19,3,13,16,23,0,14,17,25,24
5,19,17,7,16,9,11,13,15,18,15,13,16,13,17,19,18,8,7,18,21,13,12,18,19,16,16,19,7,7,12,16,17,13,14,12,15,11,13,0,8,17,17
12,16,15,10,12,9,5,10,9,15,10,10,13,17,13,16,14,12,9,15,15,15,15,14,15,15,18,14,7,4,15,16,13,6,17,10,12,12,15,10,0,16,18
17,5,3,22,7,21,16,22,11,6,10,22,5,24,6,10,12,23,21,9,26,26,9,6,26,2,7,6,16,17,9,1,6,15,26,22,24,8,26,18,16,0,6
17,5,6,23,8,23,18,24,12,5,12,24,7,24,6,6,14,23,22,5,28,26,9,5,27,7,4,5,17,18,9,6,8,17,27,24,26,10,26,19,17,7,0
