19,10,4,21,22,3,21,12,21,12,15,16,16,16,16,0,23,6,25,22,20,22,4,22,17,22,16,9,19,11,19
16,25,22,9,4,22,10,20,9,19,21,17,15,14,18,22,0,22,21,17,17,4,20,10,15,4,15,20,16,22,16
18,10,5,19,20,5,19,12,19,11,15,15,14,14,16,5,21,0,23,20,20,20,3,20,17,20,14,7,18,11,18
22,24,21,18,19,21,18,23,18,21,24,19,17,17,21,22,20,21,0,6,20,19,20,19,19,19,17,20,21,24,20
19,24,21,14,15,21,15,20,15,18,21,16,13,13,18,21,17,20,6,0,17,15,19,16,15,15,14,19,18,20,16
6,13,16,15,17,17,11,11,11,12,9,9,9,9,7,19,19,18,22,19,0,17,17,18,6,17,11,19,5,15,5
15,25,22,8,2,22,9,20,8,19,21,17,15,15,18,22,7,22,21,17,16,0,20,8,16,2,15,20,15,22,16
17,9,3,18,19,3,18,11,18,10,14,14,13,13,15,3,20,3,22,19,19,19,0,19,16,19,13,6,17,10,17
16,24,22,4,7,22,9,20,9,19,20,17,15,14,18,22,11,21,20,17,16,7,20,0,15,6,15,20,16,21,16
7,12,13,13,14,14,9,6,9,7,7,4,5,4,4,16,16,15,19,15,5,15,14,15,0,14,6,14,6,10,3
16,26,23,9,1,23,9,21,9,20,21,17,15,15,18,23,7,22,21,18,16,1,21,9,16,0,15,21,16,22,17
11,16,15,12,14,15,9,9,9,8,11,6,3,2,8,15,15,14,17,13,9,14,13,14,6,14,0,13,9,11,7
17,9,7,17,18,7,17,9,17,8,14,12,12,12,15,7,19,6,21,18,17,18,5,18,14,18,12,0,17,8,16
2,13,16,15,17,17,10,12,10,13,9,10,10,11,7,19,18,18,22,18,6,17,17,17,7,17,12,19,0,16,6
16,9,8,19,20,8,17,6,17,5,11,9,11,9,13,9,21,9,23,20,14,20,7,20,11,20,10,7,15,0,12
6,12,14,15,16,15,10,8,11,9,6,6,7,6,3,17,17,16,20,17,4,16,15,17,2,16,8,15,5,12,0
